StatisticsDate,TargetDiseaseCode,TargetDisease,LocationCountry,LocationCountryEHAK,LocationCounty,LocationCountyEHAK,LocationLevel,MeasurementType,LocationPopulation,DailyCount,TotalCount,PopulationCoverage
2021-03-15,219,COVID-19,Eesti,233,"Saare maakond",0074,County,FullyVaccinated,33032,3,1085,3.28
2021-03-15,219,COVID-19,Eesti,233,"Saare maakond",0074,County,Vaccinated,33032,35,5175,15.67
2021-03-15,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,DosesAdministered,153912,661,27014,
2021-03-15,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,FullyVaccinated,153912,53,7549,4.9
2021-03-15,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,Vaccinated,153912,620,19586,12.73
2021-03-15,219,COVID-19,Eesti,233,"Valga maakond",0081,County,DosesAdministered,27962,33,4165,
2021-03-15,219,COVID-19,Eesti,233,"Valga maakond",0081,County,FullyVaccinated,27962,8,1246,4.46
2021-03-15,219,COVID-19,Eesti,233,"Valga maakond",0081,County,Vaccinated,27962,27,2937,10.5
2021-03-15,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,DosesAdministered,45877,81,7995,
2021-03-15,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,FullyVaccinated,45877,20,1902,4.15
2021-03-15,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,Vaccinated,45877,62,6141,13.39
2021-03-15,219,COVID-19,Eesti,233,"Võru maakond",0087,County,DosesAdministered,34898,46,5346,
2021-03-15,219,COVID-19,Eesti,233,"Võru maakond",0087,County,FullyVaccinated,34898,8,1799,5.16
2021-03-15,219,COVID-19,Eesti,233,"Võru maakond",0087,County,Vaccinated,34898,40,3587,10.28
2021-03-16,219,COVID-19,Eesti,233,,,County,DosesAdministered,3643,17,816,
2021-03-16,219,COVID-19,Eesti,233,,,County,FullyVaccinated,3643,2,260,7.14
2021-03-16,219,COVID-19,Eesti,233,,,County,Vaccinated,3643,15,559,15.34
2021-03-16,219,COVID-19,Eesti,233,"Harju maakond",0037,County,DosesAdministered,609515,1967,82892,
2021-03-16,219,COVID-19,Eesti,233,"Harju maakond",0037,County,FullyVaccinated,609515,163,24671,4.05
2021-03-16,219,COVID-19,Eesti,233,"Harju maakond",0037,County,Vaccinated,609515,1853,59208,9.71
2021-03-16,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,DosesAdministered,9381,12,1895,
2021-03-16,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,FullyVaccinated,9381,3,286,3.05
2021-03-16,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,Vaccinated,9381,10,1619,17.26
2021-03-16,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,DosesAdministered,131913,194,10800,
2021-03-16,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,FullyVaccinated,131913,20,3923,2.97
2021-03-16,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,Vaccinated,131913,183,7086,5.37
2021-03-16,219,COVID-19,Eesti,233,"Järva maakond",0052,County,DosesAdministered,29817,93,5243,
2021-03-16,219,COVID-19,Eesti,233,"Järva maakond",0052,County,FullyVaccinated,29817,37,965,3.24
2021-03-16,219,COVID-19,Eesti,233,"Järva maakond",0052,County,Vaccinated,29817,57,4325,14.51
2021-03-16,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,DosesAdministered,28082,65,6167,
2021-03-16,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,FullyVaccinated,28082,6,1675,5.96
2021-03-16,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,Vaccinated,28082,61,4515,16.07
2021-03-16,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,DosesAdministered,20285,150,4044,
2021-03-16,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,FullyVaccinated,20285,6,826,4.07
2021-03-16,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,Vaccinated,20285,145,3242,15.98
2021-03-16,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,DosesAdministered,58402,299,9852,
2021-03-16,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,FullyVaccinated,58402,3,1720,2.95
2021-03-16,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,Vaccinated,58402,299,8243,14.11
2021-03-16,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,DosesAdministered,85760,167,15279,
2021-03-16,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,FullyVaccinated,85760,5,4448,5.19
2021-03-16,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,Vaccinated,85760,165,10938,12.75
2021-03-16,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,DosesAdministered,24473,84,4015,
2021-03-16,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,FullyVaccinated,24473,9,983,4.01
2021-03-16,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,Vaccinated,24473,77,3054,12.48
2021-03-16,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,DosesAdministered,33116,77,5965,
2021-03-16,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,FullyVaccinated,33116,3,1681,5.08
2021-03-16,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,Vaccinated,33116,74,4330,13.08
2021-03-16,219,COVID-19,Eesti,233,"Saare maakond",0074,County,DosesAdministered,33032,23,6239,
2021-03-16,219,COVID-19,Eesti,233,"Saare maakond",0074,County,FullyVaccinated,33032,1,1086,3.29
2021-03-16,219,COVID-19,Eesti,233,"Saare maakond",0074,County,Vaccinated,33032,22,5197,15.73
2021-03-16,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,DosesAdministered,153912,956,27970,
2021-03-16,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,FullyVaccinated,153912,437,7986,5.19
2021-03-16,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,Vaccinated,153912,524,20110,13.07
2021-03-16,219,COVID-19,Eesti,233,"Valga maakond",0081,County,DosesAdministered,27962,133,4298,
2021-03-16,219,COVID-19,Eesti,233,"Valga maakond",0081,County,FullyVaccinated,27962,2,1248,4.46
2021-03-16,219,COVID-19,Eesti,233,"Valga maakond",0081,County,Vaccinated,27962,131,3068,10.97
2021-03-16,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,DosesAdministered,45877,251,8246,
2021-03-16,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,FullyVaccinated,45877,177,2079,4.53
2021-03-16,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,Vaccinated,45877,74,6215,13.55
2021-03-16,219,COVID-19,Eesti,233,"Võru maakond",0087,County,DosesAdministered,34898,56,5402,
2021-03-16,219,COVID-19,Eesti,233,"Võru maakond",0087,County,FullyVaccinated,34898,4,1803,5.17
2021-03-16,219,COVID-19,Eesti,233,"Võru maakond",0087,County,Vaccinated,34898,52,3639,10.43
2021-03-17,219,COVID-19,Eesti,233,,,County,DosesAdministered,3643,15,831,
2021-03-17,219,COVID-19,Eesti,233,,,County,FullyVaccinated,3643,2,262,7.19
2021-03-17,219,COVID-19,Eesti,233,,,County,Vaccinated,3643,14,573,15.73
2021-03-17,219,COVID-19,Eesti,233,"Harju maakond",0037,County,DosesAdministered,609515,2489,85381,
2021-03-17,219,COVID-19,Eesti,233,"Harju maakond",0037,County,FullyVaccinated,609515,158,24829,4.07
2021-03-17,219,COVID-19,Eesti,233,"Harju maakond",0037,County,Vaccinated,609515,2411,61619,10.11
2021-03-17,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,DosesAdministered,9381,106,2001,
2021-03-17,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,FullyVaccinated,9381,1,287,3.06
2021-03-17,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,Vaccinated,9381,106,1725,18.39
2021-03-17,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,DosesAdministered,131913,257,11057,
2021-03-17,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,FullyVaccinated,131913,25,3948,2.99
2021-03-17,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,Vaccinated,131913,243,7329,5.56
2021-03-17,219,COVID-19,Eesti,233,"Järva maakond",0052,County,DosesAdministered,29817,175,5418,
2021-03-17,219,COVID-19,Eesti,233,"Järva maakond",0052,County,FullyVaccinated,29817,3,968,3.25
2021-03-17,219,COVID-19,Eesti,233,"Järva maakond",0052,County,Vaccinated,29817,175,4500,15.09
2021-03-17,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,DosesAdministered,28082,104,6271,
2021-03-17,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,FullyVaccinated,28082,6,1681,5.99
2021-03-17,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,Vaccinated,28082,102,4617,16.44
2021-03-17,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,DosesAdministered,20285,163,4207,
2021-03-17,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,FullyVaccinated,20285,0,826,4.07
2021-03-17,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,Vaccinated,20285,163,3405,16.79
2021-03-17,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,DosesAdministered,58402,256,10108,
2021-03-17,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,FullyVaccinated,58402,2,1722,2.95
2021-03-17,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,Vaccinated,58402,256,8499,14.55
2021-03-17,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,DosesAdministered,85760,128,15407,
2021-03-17,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,FullyVaccinated,85760,5,4453,5.19
2021-03-17,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,Vaccinated,85760,128,11066,12.9
2021-03-17,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,DosesAdministered,24473,138,4153,
2021-03-17,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,FullyVaccinated,24473,2,985,4.01
2021-03-17,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,Vaccinated,24473,137,3191,13.04
2021-03-17,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,DosesAdministered,33116,211,6176,
2021-03-17,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,FullyVaccinated,33116,18,1699,5.13
2021-03-17,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,Vaccinated,33116,210,4540,13.71
2021-03-17,219,COVID-19,Eesti,233,"Saare maakond",0074,County,DosesAdministered,33032,253,6492,
2021-03-17,219,COVID-19,Eesti,233,"Saare maakond",0074,County,FullyVaccinated,33032,4,1090,3.3
2021-03-17,219,COVID-19,Eesti,233,"Saare maakond",0074,County,Vaccinated,33032,252,5449,16.5
2021-03-17,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,DosesAdministered,153912,715,28685,
2021-03-17,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,FullyVaccinated,153912,151,8137,5.29
2021-03-17,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,Vaccinated,153912,576,20686,13.44
2021-03-17,219,COVID-19,Eesti,233,"Valga maakond",0081,County,DosesAdministered,27962,133,4431,
2021-03-17,219,COVID-19,Eesti,233,"Valga maakond",0081,County,FullyVaccinated,27962,3,1251,4.47
2021-03-17,219,COVID-19,Eesti,233,"Valga maakond",0081,County,Vaccinated,27962,132,3200,11.44
2021-03-17,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,DosesAdministered,45877,59,8305,
2021-03-17,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,FullyVaccinated,45877,18,2097,4.57
2021-03-17,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,Vaccinated,45877,41,6256,13.64
2021-03-17,219,COVID-19,Eesti,233,"Võru maakond",0087,County,DosesAdministered,34898,221,5623,
2021-03-17,219,COVID-19,Eesti,233,"Võru maakond",0087,County,FullyVaccinated,34898,1,1804,5.17
2021-03-17,219,COVID-19,Eesti,233,"Võru maakond",0087,County,Vaccinated,34898,221,3860,11.06
2021-03-18,219,COVID-19,Eesti,233,,,County,DosesAdministered,3643,38,869,
2021-03-18,219,COVID-19,Eesti,233,,,County,FullyVaccinated,3643,4,266,7.3
2021-03-18,219,COVID-19,Eesti,233,,,County,Vaccinated,3643,35,608,16.69
2021-03-18,219,COVID-19,Eesti,233,"Harju maakond",0037,County,DosesAdministered,609515,2822,88203,
2021-03-18,219,COVID-19,Eesti,233,"Harju maakond",0037,County,FullyVaccinated,609515,233,25062,4.11
2021-03-18,219,COVID-19,Eesti,233,"Harju maakond",0037,County,Vaccinated,609515,2684,64303,10.55
2021-03-18,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,DosesAdministered,9381,132,2133,
2021-03-18,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,FullyVaccinated,9381,0,287,3.06
2021-03-18,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,Vaccinated,9381,132,1857,19.8
2021-03-18,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,DosesAdministered,131913,1057,12114,
2021-03-18,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,FullyVaccinated,131913,40,3988,3.02
2021-03-18,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,Vaccinated,131913,1037,8366,6.34
2021-03-18,219,COVID-19,Eesti,233,"Järva maakond",0052,County,DosesAdministered,29817,316,5734,
2021-03-18,219,COVID-19,Eesti,233,"Järva maakond",0052,County,FullyVaccinated,29817,277,1245,4.18
2021-03-18,219,COVID-19,Eesti,233,"Järva maakond",0052,County,Vaccinated,29817,43,4543,15.24
2021-03-18,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,DosesAdministered,28082,90,6361,
2021-03-18,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,FullyVaccinated,28082,15,1696,6.04
2021-03-18,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,Vaccinated,28082,76,4693,16.71
2021-03-18,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,DosesAdministered,20285,175,4382,
2021-03-18,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,FullyVaccinated,20285,2,828,4.08
2021-03-18,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,Vaccinated,20285,174,3579,17.64
2021-03-18,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,DosesAdministered,58402,541,10649,
2021-03-18,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,FullyVaccinated,58402,5,1727,2.96
2021-03-18,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,Vaccinated,58402,538,9037,15.47
2021-03-18,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,DosesAdministered,85760,167,15574,
2021-03-18,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,FullyVaccinated,85760,26,4479,5.22
2021-03-18,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,Vaccinated,85760,148,11214,13.08
2021-03-18,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,DosesAdministered,24473,119,4272,
2021-03-18,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,FullyVaccinated,24473,14,999,4.08
2021-03-18,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,Vaccinated,24473,106,3297,13.47
2021-03-18,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,DosesAdministered,33116,265,6441,
2021-03-18,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,FullyVaccinated,33116,7,1706,5.15
2021-03-18,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,Vaccinated,33116,264,4804,14.51
2021-03-18,219,COVID-19,Eesti,233,"Saare maakond",0074,County,DosesAdministered,33032,317,6809,
2021-03-18,219,COVID-19,Eesti,233,"Saare maakond",0074,County,FullyVaccinated,33032,1,1091,3.3
2021-03-18,219,COVID-19,Eesti,233,"Saare maakond",0074,County,Vaccinated,33032,316,5765,17.45
2021-03-18,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,DosesAdministered,153912,777,29462,
2021-03-18,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,FullyVaccinated,153912,250,8387,5.45
2021-03-18,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,Vaccinated,153912,532,21218,13.79
2021-03-18,219,COVID-19,Eesti,233,"Valga maakond",0081,County,DosesAdministered,27962,168,4599,
2021-03-18,219,COVID-19,Eesti,233,"Valga maakond",0081,County,FullyVaccinated,27962,4,1255,4.49
2021-03-18,219,COVID-19,Eesti,233,"Valga maakond",0081,County,Vaccinated,27962,166,3366,12.04
2021-03-18,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,DosesAdministered,45877,174,8479,
2021-03-18,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,FullyVaccinated,45877,52,2149,4.68
2021-03-18,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,Vaccinated,45877,126,6382,13.91
2021-03-18,219,COVID-19,Eesti,233,"Võru maakond",0087,County,DosesAdministered,34898,262,5885,
2021-03-18,219,COVID-19,Eesti,233,"Võru maakond",0087,County,FullyVaccinated,34898,12,1816,5.2
2021-03-18,219,COVID-19,Eesti,233,"Võru maakond",0087,County,Vaccinated,34898,258,4118,11.8
2021-03-19,219,COVID-19,Eesti,233,,,County,DosesAdministered,3643,34,903,
2021-03-19,219,COVID-19,Eesti,233,,,County,FullyVaccinated,3643,3,269,7.38
2021-03-19,219,COVID-19,Eesti,233,,,County,Vaccinated,3643,31,639,17.54
2021-03-19,219,COVID-19,Eesti,233,"Harju maakond",0037,County,DosesAdministered,609515,2292,90495,
2021-03-19,219,COVID-19,Eesti,233,"Harju maakond",0037,County,FullyVaccinated,609515,325,25387,4.17
2021-03-19,219,COVID-19,Eesti,233,"Harju maakond",0037,County,Vaccinated,609515,2042,66345,10.88
2021-03-19,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,DosesAdministered,9381,106,2239,
2021-03-19,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,FullyVaccinated,9381,5,292,3.11
2021-03-19,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,Vaccinated,9381,104,1961,20.9
2021-03-19,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,DosesAdministered,131913,1004,13118,
2021-03-19,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,FullyVaccinated,131913,37,4025,3.05
2021-03-19,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,Vaccinated,131913,989,9355,7.09
2021-03-19,219,COVID-19,Eesti,233,"Järva maakond",0052,County,DosesAdministered,29817,279,6013,
2021-03-19,219,COVID-19,Eesti,233,"Järva maakond",0052,County,FullyVaccinated,29817,234,1479,4.96
2021-03-19,219,COVID-19,Eesti,233,"Järva maakond",0052,County,Vaccinated,29817,47,4590,15.39
2021-03-19,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,DosesAdministered,28082,246,6607,
2021-03-19,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,FullyVaccinated,28082,24,1720,6.12
2021-03-19,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,Vaccinated,28082,232,4925,17.54
2021-03-19,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,DosesAdministered,20285,299,4681,
2021-03-19,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,FullyVaccinated,20285,4,832,4.09
2021-03-19,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,Vaccinated,20285,298,3877,19.11
2021-03-19,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,DosesAdministered,58402,386,11035,
2021-03-19,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,FullyVaccinated,58402,19,1746,2.99
2021-03-19,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,Vaccinated,58402,370,9407,16.11
2021-03-19,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,DosesAdministered,85760,183,15757,
2021-03-19,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,FullyVaccinated,85760,10,4489,5.23
2021-03-19,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,Vaccinated,85760,180,11394,13.29
2021-03-19,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,DosesAdministered,24473,290,4562,
2021-03-19,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,FullyVaccinated,24473,18,1017,4.16
2021-03-19,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,Vaccinated,24473,276,3573,14.6
2021-03-19,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,DosesAdministered,33116,197,6638,
2021-03-19,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,FullyVaccinated,33116,14,1720,5.19
2021-03-19,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,Vaccinated,33116,191,4995,15.08
2021-03-19,219,COVID-19,Eesti,233,"Saare maakond",0074,County,DosesAdministered,33032,347,7156,
2021-03-19,219,COVID-19,Eesti,233,"Saare maakond",0074,County,FullyVaccinated,33032,6,1097,3.32
2021-03-19,219,COVID-19,Eesti,233,"Saare maakond",0074,County,Vaccinated,33032,344,6109,18.48
2021-03-19,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,DosesAdministered,153912,2045,31507,
2021-03-19,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,FullyVaccinated,153912,1277,9664,6.28
2021-03-19,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,Vaccinated,153912,794,22012,14.3
2021-03-19,219,COVID-19,Eesti,233,"Valga maakond",0081,County,DosesAdministered,27962,161,4760,
2021-03-19,219,COVID-19,Eesti,233,"Valga maakond",0081,County,FullyVaccinated,27962,40,1295,4.63
2021-03-19,219,COVID-19,Eesti,233,"Valga maakond",0081,County,Vaccinated,27962,149,3515,12.57
2021-03-19,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,DosesAdministered,45877,476,8955,
2021-03-19,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,FullyVaccinated,45877,345,2494,5.44
2021-03-19,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,Vaccinated,45877,135,6517,14.21
2021-03-19,219,COVID-19,Eesti,233,"Võru maakond",0087,County,DosesAdministered,34898,275,6160,
2021-03-19,219,COVID-19,Eesti,233,"Võru maakond",0087,County,FullyVaccinated,34898,19,1835,5.26
2021-03-19,219,COVID-19,Eesti,233,"Võru maakond",0087,County,Vaccinated,34898,264,4382,12.56
2021-03-20,219,COVID-19,Eesti,233,,,County,DosesAdministered,3643,6,909,
2021-03-20,219,COVID-19,Eesti,233,,,County,FullyVaccinated,3643,0,269,7.38
2021-03-20,219,COVID-19,Eesti,233,,,County,Vaccinated,3643,6,645,17.71
2021-03-20,219,COVID-19,Eesti,233,"Harju maakond",0037,County,DosesAdministered,609515,1394,91889,
2021-03-20,219,COVID-19,Eesti,233,"Harju maakond",0037,County,FullyVaccinated,609515,29,25416,4.17
2021-03-20,219,COVID-19,Eesti,233,"Harju maakond",0037,County,Vaccinated,609515,1391,67736,11.11
